Java HotSpot(TM) 64-Bit Server VM (25.101-b13) for bsd-amd64 JRE (1.8.0_101-b13), built on Jun 22 2016 02:42:15 by "java_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 8388608k(1015292k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=1073741824 -XX:MaxHeapSize=1073741824 -XX:MaxNewSize=1048576 -XX:NewSize=1048576 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseSerialGC 
25.225: [GC (Allocation Failure) 25.225: [DefNew: 960K->63K(960K), 0.0046647 secs] 885158K->885151K(1048512K), 0.0047470 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
25.251: [GC (Allocation Failure) 25.251: [DefNew: 959K->63K(960K), 0.0031850 secs] 886047K->886043K(1048512K), 0.0032313 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
25.277: [GC (Allocation Failure) 25.277: [DefNew: 959K->63K(960K), 0.0031015 secs] 886939K->886935K(1048512K), 0.0031556 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
25.301: [GC (Allocation Failure) 25.301: [DefNew: 959K->63K(960K), 0.0032569 secs] 887831K->887829K(1048512K), 0.0033053 secs] [Times: user=0.00 sys=0.01, real=0.01 secs] 
25.327: [GC (Allocation Failure) 25.327: [DefNew: 959K->63K(960K), 0.0029213 secs] 888725K->888720K(1048512K), 0.0029623 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
25.352: [GC (Allocation Failure) 25.352: [DefNew: 959K->63K(960K), 0.0031984 secs] 889616K->889613K(1048512K), 0.0032492 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
25.376: [GC (Allocation Failure) 25.376: [DefNew: 959K->64K(960K), 0.0030864 secs] 890509K->890508K(1048512K), 0.0031348 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
25.402: [GC (Allocation Failure) 25.402: [DefNew: 960K->63K(960K), 0.0033742 secs] 891404K->891401K(1048512K), 0.0034281 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
25.427: [GC (Allocation Failure) 25.427: [DefNew: 959K->63K(960K), 0.0041493 secs] 892297K->892293K(1048512K), 0.0042295 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
25.452: [GC (Allocation Failure) 25.452: [DefNew: 959K->64K(960K), 0.0033715 secs] 893189K->893187K(1048512K), 0.0034228 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
25.478: [GC (Allocation Failure) 25.478: [DefNew: 960K->64K(960K), 0.0033615 secs] 894083K->894080K(1048512K), 0.0034335 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
25.504: [GC (Allocation Failure) 25.504: [DefNew: 960K->63K(960K), 0.0034042 secs] 894976K->894971K(1048512K), 0.0034527 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
25.530: [GC (Allocation Failure) 25.530: [DefNew: 959K->64K(960K), 0.0033849 secs] 895867K->895863K(1048512K), 0.0034285 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
25.555: [GC (Allocation Failure) 25.555: [DefNew: 960K->63K(960K), 0.0046835 secs] 896759K->896758K(1048512K), 0.0047329 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
25.582: [GC (Allocation Failure) 25.582: [DefNew: 959K->64K(960K), 0.0033010 secs] 897654K->897650K(1048512K), 0.0033495 secs] [Times: user=0.01 sys=0.01, real=0.00 secs] 
25.607: [GC (Allocation Failure) 25.607: [DefNew: 960K->63K(960K), 0.0032045 secs] 898546K->898542K(1048512K), 0.0032546 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
25.632: [GC (Allocation Failure) 25.632: [DefNew: 959K->63K(960K), 0.0071533 secs] 899438K->899434K(1048512K), 0.0072627 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
25.662: [GC (Allocation Failure) 25.662: [DefNew: 959K->64K(960K), 0.0080744 secs] 900330K->900327K(1048512K), 0.0081708 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
25.691: [GC (Allocation Failure) 25.691: [DefNew: 960K->63K(960K), 0.0035041 secs] 901223K->901219K(1048512K), 0.0035497 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
25.717: [GC (Allocation Failure) 25.718: [DefNew: 959K->63K(960K), 0.0033571 secs] 902115K->902111K(1048512K), 0.0034208 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
25.740: [GC (Allocation Failure) 25.740: [DefNew: 959K->64K(960K), 0.0034760 secs] 903007K->903003K(1048512K), 0.0035347 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
25.765: [GC (Allocation Failure) 25.765: [DefNew: 960K->64K(960K), 0.0031482 secs] 903899K->903897K(1048512K), 0.0031943 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
25.790: [GC (Allocation Failure) 25.790: [DefNew: 960K->63K(960K), 0.0030312 secs] 904793K->904789K(1048512K), 0.0030975 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
25.815: [GC (Allocation Failure) 25.815: [DefNew: 959K->63K(960K), 0.0032694 secs] 905685K->905681K(1048512K), 0.0033167 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
25.841: [GC (Allocation Failure) 25.841: [DefNew: 959K->63K(960K), 0.0060225 secs] 906577K->906573K(1048512K), 0.0061270 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
25.869: [GC (Allocation Failure) 25.869: [DefNew: 959K->63K(960K), 0.0035771 secs] 907469K->907466K(1048512K), 0.0036253 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
25.894: [GC (Allocation Failure) 25.894: [DefNew: 959K->64K(960K), 0.0041401 secs] 908362K->908358K(1048512K), 0.0042444 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
25.921: [GC (Allocation Failure) 25.921: [DefNew: 960K->63K(960K), 0.0032789 secs] 909254K->909250K(1048512K), 0.0033399 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
25.944: [GC (Allocation Failure) 25.944: [DefNew: 959K->64K(960K), 0.0034873 secs] 910146K->910142K(1048512K), 0.0035650 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
25.967: [GC (Allocation Failure) 25.967: [DefNew: 960K->63K(960K), 0.0056371 secs] 911038K->911037K(1048512K), 0.0056910 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
25.994: [GC (Allocation Failure) 25.994: [DefNew: 959K->63K(960K), 0.0033633 secs] 911933K->911929K(1048512K), 0.0034073 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
26.019: [GC (Allocation Failure) 26.019: [DefNew: 959K->64K(960K), 0.0035437 secs] 912825K->912820K(1048512K), 0.0035925 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
26.044: [GC (Allocation Failure) 26.044: [DefNew: 960K->63K(960K), 0.0058697 secs] 913716K->913712K(1048512K), 0.0059665 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
26.072: [GC (Allocation Failure) 26.072: [DefNew: 959K->63K(960K), 0.0046812 secs] 914608K->914606K(1048512K), 0.0047464 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
26.098: [GC (Allocation Failure) 26.098: [DefNew: 959K->63K(960K), 0.0044330 secs] 915502K->915498K(1048512K), 0.0045091 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
26.122: [GC (Allocation Failure) 26.122: [DefNew: 959K->63K(960K), 0.0036674 secs] 916394K->916389K(1048512K), 0.0037422 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
26.148: [GC (Allocation Failure) 26.148: [DefNew: 959K->64K(960K), 0.0030939 secs] 917285K->917281K(1048512K), 0.0031377 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
26.174: [GC (Allocation Failure) 26.174: [DefNew: 960K->63K(960K), 0.0054854 secs] 918177K->918176K(1048512K), 0.0055933 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
26.200: [GC (Allocation Failure) 26.200: [DefNew: 959K->64K(960K), 0.0036003 secs] 919072K->919068K(1048512K), 0.0036513 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
26.225: [GC (Allocation Failure) 26.225: [DefNew: 960K->63K(960K), 0.0039152 secs] 919964K->919959K(1048512K), 0.0040069 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
26.249: [GC (Allocation Failure) 26.249: [DefNew: 959K->63K(960K), 0.0089749 secs] 920855K->920852K(1048512K), 0.0092551 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
26.278: [GC (Allocation Failure) 26.278: [DefNew: 959K->64K(960K), 0.0035791 secs] 921748K->921745K(1048512K), 0.0036262 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
26.303: [GC (Allocation Failure) 26.303: [DefNew: 960K->64K(960K), 0.0036745 secs] 922641K->922637K(1048512K), 0.0037242 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
26.328: [GC (Allocation Failure) 26.328: [DefNew: 960K->64K(960K), 0.0032496 secs] 923533K->923528K(1048512K), 0.0032949 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
26.353: [GC (Allocation Failure) 26.353: [DefNew: 960K->63K(960K), 0.0073471 secs] 924424K->924420K(1048512K), 0.0074336 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
26.382: [GC (Allocation Failure) 26.382: [DefNew: 959K->63K(960K), 0.0057220 secs] 925316K->925315K(1048512K), 0.0058109 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
26.408: [GC (Allocation Failure) 26.408: [DefNew: 959K->63K(960K), 0.0033998 secs] 926211K->926207K(1048512K), 0.0034458 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
26.435: [GC (Allocation Failure) 26.435: [DefNew: 959K->63K(960K), 0.0035766 secs] 927103K->927098K(1048512K), 0.0036259 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
26.460: [GC (Allocation Failure) 26.460: [DefNew: 959K->64K(960K), 0.0033717 secs] 927994K->927991K(1048512K), 0.0034182 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
26.485: [GC (Allocation Failure) 26.485: [DefNew: 960K->63K(960K), 0.0039346 secs] 928887K->928884K(1048512K), 0.0040073 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
26.511: [GC (Allocation Failure) 26.511: [DefNew: 959K->64K(960K), 0.0033625 secs] 929780K->929776K(1048512K), 0.0034087 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
26.539: [GC (Allocation Failure) 26.539: [DefNew: 960K->64K(960K), 0.0035273 secs] 930672K->930667K(1048512K), 0.0035860 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
26.564: [GC (Allocation Failure) 26.564: [DefNew: 960K->64K(960K), 0.0079102 secs] 931563K->931559K(1048512K), 0.0079992 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
26.593: [GC (Allocation Failure) 26.593: [DefNew: 960K->64K(960K), 0.0033787 secs] 932455K->932454K(1048512K), 0.0034236 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
26.619: [GC (Allocation Failure) 26.619: [DefNew: 960K->63K(960K), 0.0034836 secs] 933350K->933346K(1048512K), 0.0035343 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
26.644: [GC (Allocation Failure) 26.644: [DefNew: 959K->64K(960K), 0.0034072 secs] 934242K->934237K(1048512K), 0.0034504 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
26.671: [GC (Allocation Failure) 26.671: [DefNew: 960K->63K(960K), 0.0058340 secs] 935133K->935130K(1048512K), 0.0059738 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
26.699: [GC (Allocation Failure) 26.699: [DefNew: 959K->63K(960K), 0.0034394 secs] 936026K->936023K(1048512K), 0.0034918 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
26.724: [GC (Allocation Failure) 26.724: [DefNew: 959K->63K(960K), 0.0035951 secs] 936919K->936915K(1048512K), 0.0036385 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
26.747: [GC (Allocation Failure) 26.747: [DefNew: 959K->63K(960K), 0.0043943 secs] 937811K->937806K(1048512K), 0.0044470 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
26.772: [GC (Allocation Failure) 26.773: [DefNew: 959K->63K(960K), 0.0069885 secs] 938702K->938698K(1048512K), 0.0071237 secs] [Times: user=0.01 sys=0.01, real=0.00 secs] 
26.802: [GC (Allocation Failure) 26.802: [DefNew: 959K->64K(960K), 0.0040241 secs] 939594K->939593K(1048512K), 0.0040839 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
26.829: [GC (Allocation Failure) 26.829: [DefNew: 960K->64K(960K), 0.0035187 secs] 940489K->940485K(1048512K), 0.0035624 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
26.854: [GC (Allocation Failure) 26.855: [DefNew: 960K->63K(960K), 0.0037975 secs] 941381K->941377K(1048512K), 0.0038482 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
26.882: [GC (Allocation Failure) 26.882: [DefNew: 959K->64K(960K), 0.0035150 secs] 942273K->942269K(1048512K), 0.0035610 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
26.908: [GC (Allocation Failure) 26.908: [DefNew: 960K->63K(960K), 0.0034416 secs] 943165K->943162K(1048512K), 0.0034904 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
26.933: [GC (Allocation Failure) 26.933: [DefNew: 959K->63K(960K), 0.0033242 secs] 944058K->944054K(1048512K), 0.0033674 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
26.959: [GC (Allocation Failure) 26.959: [DefNew: 959K->63K(960K), 0.0038076 secs] 944950K->944946K(1048512K), 0.0038638 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
26.984: [GC (Allocation Failure) 26.984: [DefNew: 959K->63K(960K), 0.0072618 secs] 945842K->945838K(1048512K), 0.0073759 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
27.012: [GC (Allocation Failure) 27.012: [DefNew: 959K->63K(960K), 0.0036400 secs] 946734K->946732K(1048512K), 0.0036964 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
27.038: [GC (Allocation Failure) 27.038: [DefNew: 959K->63K(960K), 0.0038670 secs] 947628K->947624K(1048512K), 0.0039142 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
27.064: [GC (Allocation Failure) 27.064: [DefNew: 959K->63K(960K), 0.0032450 secs] 948520K->948516K(1048512K), 0.0032905 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.087: [GC (Allocation Failure) 27.087: [DefNew: 959K->63K(960K), 0.0034744 secs] 949412K->949408K(1048512K), 0.0035327 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.113: [GC (Allocation Failure) 27.113: [DefNew: 959K->64K(960K), 0.0034511 secs] 950304K->950301K(1048512K), 0.0035042 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
27.136: [GC (Allocation Failure) 27.136: [DefNew: 960K->63K(960K), 0.0031675 secs] 951197K->951193K(1048512K), 0.0032090 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.160: [GC (Allocation Failure) 27.160: [DefNew: 959K->64K(960K), 0.0037115 secs] 952089K->952085K(1048512K), 0.0037733 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
27.186: [GC (Allocation Failure) 27.186: [DefNew: 960K->63K(960K), 0.0098480 secs] 952981K->952977K(1048512K), 0.0099865 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
27.216: [GC (Allocation Failure) 27.216: [DefNew: 959K->63K(960K), 0.0039152 secs] 953873K->953872K(1048512K), 0.0039653 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.243: [GC (Allocation Failure) 27.243: [DefNew: 959K->63K(960K), 0.0035667 secs] 954768K->954764K(1048512K), 0.0036124 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.269: [GC (Allocation Failure) 27.269: [DefNew: 959K->63K(960K), 0.0033648 secs] 955660K->955655K(1048512K), 0.0034076 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
27.294: [GC (Allocation Failure) 27.294: [DefNew: 959K->63K(960K), 0.0040812 secs] 956551K->956547K(1048512K), 0.0041465 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.320: [GC (Allocation Failure) 27.320: [DefNew: 959K->63K(960K), 0.0033149 secs] 957443K->957441K(1048512K), 0.0033630 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
27.346: [GC (Allocation Failure) 27.346: [DefNew: 959K->63K(960K), 0.0033015 secs] 958337K->958333K(1048512K), 0.0033480 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.370: [GC (Allocation Failure) 27.370: [DefNew: 959K->63K(960K), 0.0031332 secs] 959229K->959224K(1048512K), 0.0031775 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
27.394: [GC (Allocation Failure) 27.394: [DefNew: 959K->63K(960K), 0.0051371 secs] 960120K->960116K(1048512K), 0.0052134 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
27.422: [GC (Allocation Failure) 27.422: [DefNew: 959K->63K(960K), 0.0036790 secs] 961012K->961011K(1048512K), 0.0037263 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.447: [GC (Allocation Failure) 27.447: [DefNew: 959K->63K(960K), 0.0034496 secs] 961907K->961903K(1048512K), 0.0034952 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
27.474: [GC (Allocation Failure) 27.474: [DefNew: 959K->63K(960K), 0.0037210 secs] 962799K->962794K(1048512K), 0.0037699 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.501: [GC (Allocation Failure) 27.501: [DefNew: 959K->63K(960K), 0.0035264 secs] 963690K->963687K(1048512K), 0.0035737 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
27.526: [GC (Allocation Failure) 27.526: [DefNew: 959K->63K(960K), 0.0034634 secs] 964583K->964580K(1048512K), 0.0035118 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.553: [GC (Allocation Failure) 27.553: [DefNew: 959K->64K(960K), 0.0049588 secs] 965476K->965472K(1048512K), 0.0050032 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.580: [GC (Allocation Failure) 27.580: [DefNew: 960K->64K(960K), 0.0033566 secs] 966368K->966363K(1048512K), 0.0034106 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
27.604: [GC (Allocation Failure) 27.604: [DefNew: 960K->63K(960K), 0.0091034 secs] 967259K->967255K(1048512K), 0.0092371 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
27.635: [GC (Allocation Failure) 27.635: [DefNew: 959K->63K(960K), 0.0036830 secs] 968151K->968150K(1048512K), 0.0037261 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.660: [GC (Allocation Failure) 27.660: [DefNew: 959K->63K(960K), 0.0035386 secs] 969046K->969042K(1048512K), 0.0035823 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
27.685: [GC (Allocation Failure) 27.685: [DefNew: 959K->63K(960K), 0.0047485 secs] 969938K->969933K(1048512K), 0.0048072 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.713: [GC (Allocation Failure) 27.713: [DefNew: 959K->64K(960K), 0.0034492 secs] 970829K->970826K(1048512K), 0.0035065 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
27.735: [GC (Allocation Failure) 27.735: [DefNew: 960K->63K(960K), 0.0035010 secs] 971722K->971719K(1048512K), 0.0035543 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.761: [GC (Allocation Failure) 27.761: [DefNew: 959K->64K(960K), 0.0034903 secs] 972615K->972611K(1048512K), 0.0035373 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
27.786: [GC (Allocation Failure) 27.786: [DefNew: 960K->63K(960K), 0.0036955 secs] 973507K->973502K(1048512K), 0.0037489 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
27.810: [GC (Allocation Failure) 27.810: [DefNew: 959K->63K(960K), 0.0066624 secs] 974398K->974394K(1048512K), 0.0067361 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
27.839: [GC (Allocation Failure) 27.839: [DefNew: 959K->64K(960K), 0.0037552 secs] 975290K->975289K(1048512K), 0.0038025 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
27.866: [GC (Allocation Failure) 27.866: [DefNew: 960K->63K(960K), 0.0035377 secs] 976185K->976181K(1048512K), 0.0035825 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.890: [GC (Allocation Failure) 27.890: [DefNew: 959K->63K(960K), 0.0037348 secs] 977077K->977072K(1048512K), 0.0037880 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
27.914: [GC (Allocation Failure) 27.914: [DefNew: 959K->63K(960K), 0.0034094 secs] 977968K->977965K(1048512K), 0.0034539 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.941: [GC (Allocation Failure) 27.941: [DefNew: 959K->64K(960K), 0.0034567 secs] 978861K->978858K(1048512K), 0.0034983 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
27.966: [GC (Allocation Failure) 27.966: [DefNew: 960K->63K(960K), 0.0035568 secs] 979754K->979750K(1048512K), 0.0036013 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
27.992: [GC (Allocation Failure) 27.992: [DefNew: 959K->63K(960K), 0.0036246 secs] 980646K->980641K(1048512K), 0.0036757 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
28.016: [GC (Allocation Failure) 28.016: [DefNew: 959K->63K(960K), 0.0045455 secs] 981537K->981536K(1048512K), 0.0045948 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
28.042: [GC (Allocation Failure) 28.042: [DefNew: 959K->63K(960K), 0.0035945 secs] 982432K->982427K(1048512K), 0.0036410 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
28.067: [GC (Allocation Failure) 28.067: [DefNew: 959K->63K(960K), 0.0035703 secs] 983323K->983320K(1048512K), 0.0036142 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
28.091: [GC (Allocation Failure) 28.091: [DefNew: 959K->63K(960K), 0.0039189 secs] 984216K->984214K(1048512K), 0.0039626 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
28.114: [GC (Allocation Failure) 28.114: [DefNew: 959K->63K(960K), 0.0050609 secs] 985110K->985108K(1048512K), 0.0051107 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
28.140: [GC (Allocation Failure) 28.140: [DefNew: 959K->63K(960K), 0.0034574 secs] 986004K->986000K(1048512K), 0.0035002 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
28.166: [GC (Allocation Failure) 28.166: [DefNew: 959K->63K(960K), 0.0035299 secs] 986896K->986894K(1048512K), 0.0035732 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
28.190: [GC (Allocation Failure) 28.190: [DefNew: 959K->64K(960K), 0.0062357 secs] 987790K->987787K(1048512K), 0.0063418 secs] [Times: user=0.00 sys=0.01, real=0.01 secs] 
28.219: [GC (Allocation Failure) 28.219: [DefNew: 960K->63K(960K), 0.0034684 secs] 988683K->988678K(1048512K), 0.0035153 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
28.242: [GC (Allocation Failure) 28.243: [DefNew: 959K->63K(960K), 0.0045028 secs] 989574K->989570K(1048512K), 0.0045789 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
28.269: [GC (Allocation Failure) 28.269: [DefNew: 959K->63K(960K), 0.0036767 secs] 990466K->990465K(1048512K), 0.0037200 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
28.293: [GC (Allocation Failure) 28.293: [DefNew: 959K->63K(960K), 0.0050078 secs] 991361K->991357K(1048512K), 0.0050686 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
28.317: [GC (Allocation Failure) 28.317: [DefNew: 959K->63K(960K), 0.0033047 secs] 992253K->992248K(1048512K), 0.0033480 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
28.342: [GC (Allocation Failure) 28.342: [DefNew: 959K->64K(960K), 0.0032084 secs] 993144K->993141K(1048512K), 0.0032502 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
28.368: [GC (Allocation Failure) 28.368: [DefNew: 960K->63K(960K), 0.0032905 secs] 994037K->994034K(1048512K), 0.0033597 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
28.393: [GC (Allocation Failure) 28.393: [DefNew: 959K->63K(960K), 0.0035795 secs] 994930K->994926K(1048512K), 0.0036262 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
28.419: [GC (Allocation Failure) 28.419: [DefNew: 959K->63K(960K), 0.0034578 secs] 995822K->995818K(1048512K), 0.0035032 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
28.444: [GC (Allocation Failure) 28.444: [DefNew: 959K->64K(960K), 0.0062456 secs] 996714K->996709K(1048512K), 0.0063295 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
28.471: [GC (Allocation Failure) 28.471: [DefNew: 960K->64K(960K), 0.0035837 secs] 997605K->997604K(1048512K), 0.0036329 secs] [Times: user=0.00 sys=0.01, real=0.01 secs] 
28.498: [GC (Allocation Failure) 28.498: [DefNew: 960K->63K(960K), 0.0034983 secs] 998500K->998496K(1048512K), 0.0035436 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
28.523: [GC (Allocation Failure) 28.523: [DefNew: 959K->63K(960K), 0.0037770 secs] 999392K->999388K(1048512K), 0.0038273 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
28.549: [GC (Allocation Failure) 28.549: [DefNew: 959K->63K(960K), 0.0035984 secs] 1000284K->1000280K(1048512K), 0.0036460 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
28.576: [GC (Allocation Failure) 28.576: [DefNew: 959K->64K(960K), 0.0036364 secs] 1001176K->1001173K(1048512K), 0.0036910 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
28.602: [GC (Allocation Failure) 28.602: [DefNew: 960K->63K(960K), 0.0036028 secs] 1002069K->1002065K(1048512K), 0.0036458 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
28.626: [GC (Allocation Failure) 28.626: [DefNew: 959K->63K(960K), 0.0039894 secs] 1002961K->1002957K(1048512K), 0.0040340 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
28.652: [GC (Allocation Failure) 28.652: [DefNew: 959K->64K(960K), 0.0097882 secs] 1003853K->1003849K(1048512K), 0.0098845 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
28.682: [GC (Allocation Failure) 28.682: [DefNew: 960K->63K(960K), 0.0037278 secs] 1004745K->1004743K(1048512K), 0.0037823 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
28.708: [GC (Allocation Failure) 28.709: [DefNew: 959K->64K(960K), 0.0035120 secs] 1005639K->1005635K(1048512K), 0.0035615 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
28.733: [GC (Allocation Failure) 28.733: [DefNew: 960K->63K(960K), 0.0035659 secs] 1006531K->1006527K(1048512K), 0.0036102 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
28.755: [GC (Allocation Failure) 28.755: [DefNew: 959K->63K(960K), 0.0038029 secs] 1007423K->1007419K(1048512K), 0.0038491 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
